,title,label
379,Paris Tragedy Could Shake Up 2016 Race,['REAL']
380,Hillary Clinton Is Now Radioactive – SoT #122,['REAL']
381,2016's first GOP debate: Six things to look for in Charleston,['FAKE']
382,Black Hawk crashes off Florida; human remains found,['REAL']
383,VIDEO: Creepy Clown Gets Pistol-Whipped!,['REAL']
384,THE VISION THING 16    : Information,['REAL']
385,"Drudge, Koch, Soros, Bezos: These 4 non-politicians will determine the next president",['REAL']
386,The Other Way of Knowing,['REAL']
387,Obama and Putin outline competing visions on Syria,['REAL']
388,Comment on Police Officer’s Wife Caught Faking a Robbery In a Scheme To Frame Black Lives Matter by The Cat's Vagina (Nasty Woman),['REAL']
389,Is the GOP losing Walmart?,['FAKE']
390,Supreme Court Decides to Weigh in On Transgender Rights,['REAL']
391,If Hillary Clinton Is Charged With Obstruction Of Justice She Could Go To Prison For 20 Years,['FAKE']
392,"'Top secret' emails on Clinton server discussed drone program, may reference classified info",['REAL']
393,Miracles Man: Metaxas Vs. Closed Minds And A Closed Universe,['REAL']
394,Obamacare Premiums Spike an Average of 25%!,['REAL']
395,Collective Consciousness – The Individual is Gone,['REAL']
396,Obama on gun control: His emotional evolution,['REAL']
397,What Scientists Found Inside This 800-Year-Old Pot... Is Changing History!,['REAL']
398,The Clock Is Ticking And Republicans Still Have No Serious Obamacare Alternative,['FAKE']
399,Trump treads on tradition in New Hampshire,['FAKE']
400,GOP presidential candidates hammer on 'top secret' Clinton emails in final days before Iowa Caucus,['FAKE']
401,"Cleveland, Justice Department Reach Policing Deal",['REAL']
402,Physicists Say Consciousness Should Be Considered A State of Matter: The “Non Physical” Is Real,['FAKE']
403,"A GOP Weekend, Courtesy Of The Koch Network And Citizens United",['FAKE']
404,"Juan Williams: My bets on Trump, Clinton vice presidential picks",['FAKE']
405,How Trump And Clinton Are Framing Their Closing Arguments,['FAKE']
406,Scott Walker and questioning Obama’s faith,['FAKE']
407,What Is Hillary’s Greatest Accomplishment?,['REAL']
408,"Iranians Spend $2.1b on Beauty Products Annually, 3 Times more than Their European Counterparts",['REAL']
409,"Sanders, Trump easily win West Virginia primary; Trump picks up Nebraska too",['FAKE']
410,"Clinton, Sanders to Face Off in 1st Democrat Debate",['FAKE']
411,#InNorthDakota ~~ PALESTINIANS STAND WITH THE SIOUX,['FAKE']
412,"Human remains suggest explosion brought down EgyptAir plane, forensics official says",['REAL']
413,US officials scanning terror databases in search for Paris attack suspects,['REAL']
414,"ISIS Declares It Will kill Palestinians “One By One”’, Yet Remains Quiet On Israel",['REAL']
415,"Hillary, The Political Scientist",['REAL']
416,"BOOM! This Is How President Reagan Handled Protesters: ""Negotiate? What is there to negotiate?"" [Video] » 100percentfedUp.com",['REAL']
417,Clinton Picks Up The First Major Labor Endorsement Of 2016,['FAKE']
418,Links 11/12/16,['REAL']
419,Obama: Syria war unlikely to end during his presidency,['FAKE']
420,'Blue and Brave': Illinois town rallies around police as search for officer's killer goes on,['REAL']
421,Senate Advances Bill To Approve Keystone Pipeline Despite Obama's Veto Threat,['REAL']
422,Comment on Indoor Gardening Made Easy: The Nutritower! by Indoor Gardening Made Easy: The Nutritower! – Collective EvolutionGardening Business News UK | Gardening Business News UK,['REAL']
423,US abstains from UN vote calling for end to Cuban embargo,['FAKE']
424,Young Turks Finds Out Why Trump Is About To Lose Utah For Republicans For First Time In Decades (VIDEO),['FAKE']
425,Comment on Mayor de Blasio claims hot dog carts are causing global warming by Dr. Eowyn,['REAL']
426,Momentum to bar Syrian refugees slows,['FAKE']
427,New evidence that the legal immigration system discriminates against Latin Americans,['REAL']
428,"America Might Not Deserve Trump, But Dems and Hillary Deserved To Lose",['FAKE']
429,Media turn blind eye to Hillary Clinton’s glaring mistakes,['REAL']
430,State Department admits to deliberately cutting briefing footage on Iran deal,['REAL']
431,"U.S. Economy Added 271,000 Jobs In October, Beating Expectations",['REAL']
432,"Hillary Clinton narrowly wins Kentucky, a state Bernie Sanders needed by huge margins",['REAL']
433,"No, it's not 'World War 3'",['REAL']
434,49 killed in shooting at Florida nightclub in possible act of Islamic terror,['FAKE']
435,Just Another Day In the Life of the Clinton Crime Family,['REAL']
436,Muslims regularly use “Inshallah” (“God Willing” in Arabic) and nobody calls it ‘Christophobic’ hate speech…so why is “Deus Vult” (“God Willing” in Latin) graffiti being called ‘Islamophobic’ Crusader hate speech?,['REAL']
437,"Extreme rhetoric helping Cruz, Trump, Duke leaders say",['FAKE']
438,"Hillary Clinton, FBI and the Real November Surprise     : Information",['REAL']
439,The Benghazi bust: Trey Gowdy and his GOP colleagues embarrassed themselves,['FAKE']
440,"Obama seeks global climate pact in Paris, amid resistance at home",['REAL']
441,"2 deaths possibly linked to 'superbug' at UCLA hospital after 7 infected, 179 exposed",['REAL']
442,Breaking: Ivanka Trump Makes Tragic Announcement Both Donald Trump and Supporters Are Shocked (Video) | Prophecy,['FAKE']
443,GOP Senator Silences the Entire Room With Remark About War Hero Opponent's Heritage at Debate,['FAKE']
444,2:00PM Election Day Water Cooler 11/8/2016,['REAL']
445,News: A Somber Moment: Cubs Fans All Over The World Are Still Too Sad About Princess Diana To Celebrate The Cubs’ World Series,['REAL']
446,Clinton media campaign follows BuzzFeed model,['REAL']
447,Your Facebook Page Could Land You In a FEMA Camp,['REAL']
448,Watching These 55 ISIS Terrorists Get Blown to Smithereens is Sure to Brighten Your Day,['REAL']
449,"Exclusive: More than 100 lawsuits, disputes over taxes tied to Trump and his companies",['REAL']
450,Your dog probably has better healthcare than you do,['REAL']
451,Get Ready For Civil Unrest: Survey Finds That Most Americans Are Concerned About Election Violence,['REAL']
452,Historic firsts fill evening at Democratic National Convention,['REAL']
453,Retired Bishop Explains Why The Catholic Church Invented Hell [Watch],['REAL']
454,"Cruz camp responds to Rubio Photoshop flap, brushes off criticism",['REAL']
455,Will a No-Fly Zone Help the People of Aleppo?,['REAL']
456,"Experts Recommend Breaking Down Crushing Defeats Into Smaller, More Manageable Failures - The Onion - America's Finest News Source",['FAKE']
457,"Comment on Score one for the Second Amendment: Pizza Hut worker shoots, kills attempted robber by lynnmccrann",['REAL']
458,War on Drugs Heading in Wrong Direction?,['FAKE']
459,"It Begins: Crowds Mass In Major Cities: DC, LA, NYC, Philly, Portland, More… | Will It Escalate? | “95% Chance Of Widespread Violence”",['REAL']
460,Hillary Fan SLEEPS At Rally! Snoozy Smurf Steals Show! (ABC News) Coconut Creek FLA,['REAL']
461,"Neighbors Smell Smoke At Muslim Home, What They See In Window Is Horrific",['REAL']
462,Ben Carson Throws Support Behind Donald Trump,['REAL']
463,The Middle East Crises Trump Inherits Could Still Suck Him in,['REAL']
464,"Clinton and Trump: How they view ISIS, Putin, and US generals",['FAKE']
465,John Kirby and the US State Department Blatantly Support Terrorists - Henry Kamens,['REAL']
466,"Paul Ryan’s big speaker hangup is reportedly his family. For a male lawmaker, that’s unusual.",['REAL']
467,"McCarthy withdraws from speaker race, vote postponed",['REAL']
468,Joe Giambrone on Hollywood’s Shameless & Underhanded Assault on Political Truth,['FAKE']
469,The immigration swamp,['REAL']
470,"Blame government, not markets for monopoly",['REAL']
471,'America is already strong': Obama continues Democrats' optimism,['REAL']
472,Why the DNC's mysteriously hacked oppo file on Trump is a big yawn,['REAL']
473,Hillary Clinton: ‘No role whatsoever for American soldiers on the ground’ in Iraq,['REAL']
474,Donald Trump: The key to his success (Opinion),['REAL']
475,"For First Time, Trump Shrinks In Spotlight; Fiorina Steals Show",['FAKE']
476,Carrot Top To Give Nobel Awards At Drive Thru Window,['REAL']
477,Scott Walker's stealth 2016 strategy,['FAKE']
478,Gauis Publius: TPP Has Picked Up a Powerful Enemy — Black Lives Matter,['REAL']
479,Training French soldiers to supervise Daesh,['FAKE']
480,Let’s Make 2016 the Last Endless American Election,['FAKE']
481,November 8 Is (Finally) Here: An Abridged Election Day Resource Guide,['REAL']
482,Going Back to the Future in 2016?,['FAKE']
483,A bad night for front-runners and a good night for governors,['REAL']
484,How public funding of elections makes politics even more polarized,['REAL']
485,Gaming Obamacare,['FAKE']
486,The Anatomy of Crisis and the Decline of US Empire,['FAKE']
487,Uncovered audio: Hillary was ‘adamantly against illegal immigrants’,['FAKE']
488,Obama says world should address ‘grievances’ that terrorists exploit,['REAL']
489,7 Ways To Prepare For An Economic Crisis,['FAKE']
490,"Press must share the blame: The shallow, ratings-obsessed media is as responsible for Trump as the GOP",['FAKE']
491,"14 Days to Do 14 Things, If Hillary’s Indicted-Extreme Violence Expected",['FAKE']
492,Daesh abducts 1000s near Mosul to use them as human shields: UN,['FAKE']
493,Oregon Standoff Leaders Acquitted For Malheur Wildlife Refuge Takeover,['REAL']
494,"Muslims Start Chanting Allah On Plane, Flight Attendant Quickly Shuts Them Up",['FAKE']
495,"Netanyahu: Iran A Threat to Israel, the World",['FAKE']
496,Unprecedented Surge In Election Fraud Incidents From Around The Country,['FAKE']
497,Re: DOJ AG Loretta Lynch Advised FBI Director to Keep New Emails from Congress,['REAL']
498,A report said Trump's donations to vets might be shady. His response was predictable.,['FAKE']
499,How the confidence deficit is impacting the 2016 election,['REAL']
500,"Anonymous hacker Deric Lostutter faces 16 years in prison, while Steubenville rapists walk free",['REAL']
501,McCain Pledges to Help Pentagon Fix Scandal Over Excessive Military Bonuses,['REAL']
502,Romney's timely Trump trolling,['FAKE']
503,Like a “Concentration Camp” Police Mark DAPL Protesters with Numbers and Lock Them in Dog Kennels,['REAL']
504,You Can't Be Intersectional While at the Same Time Being Elitist and Exclusionary,['REAL']
505,A sharpened debate: Is it ethical to not vote this year for president?,['REAL']
506,The World Is About To Witness A Breathtaking Once In A Century Event,['REAL']
507,Forbidden History. Secret Egyptology Exposed!,['FAKE']
508,THE AMERICAN PUBLIC CAN NO LONGER DEAL WITH THE LIMITLESS CORRUPTION OF THEIR GOVERNMENT,['REAL']
509,CAN'T TRUST OBAMA! Look At Sick Thing He Just Did To STAB Trump In The Back... * LIBERTY WRITERS NEWS,['FAKE']
510,"Ryan so far proves he can 'make the sausage,' but he'll likely be serving a much different House party in 2016",['FAKE']
511,Attorney general nominee offers careful backing of Obama policies,['FAKE']
512,The end of white Christian America is nigh: Why the country’s youth are abandoning religious conservatism,['FAKE']
513,Can nuclear war break out on the Korean Peninsula?,['FAKE']
514,Strong jobs number holds risks for Clinton,['REAL']
515,Sanders warns Clinton against moderate as VP,['FAKE']
516,Hacking Accusations Against Russia Are Sign of Washington's Desperation,['REAL']
517,"Architect Of Paris Attacks Was Killed In Raid, French Authorities Say",['FAKE']
518,Dr. MacDonald & Dr. Duke Expose the Vicious War on Trump by the Jewish Establishment!,['REAL']
519,Why conservatives refuse to believe Obama is Christian,['REAL']
520,Why Donald Trump is beating Fox News -- and GOP rivals,['FAKE']
521,Election 2016 and the Weaponization of the American Public,['FAKE']
522,Obama seeks to calm fears over terrorism ahead of holiday season,['REAL']
523,COMICAL: Larry the Cable Guy slams ‘indefensible’ hypocrisy from Donna Brazile,['REAL']
524,Hillary Clinton in lead a day before Election Day,['REAL']
525,Democratic debate: Fact-checking the candidates,['REAL']
526,Teenage Boy KNOCKS OUT His Classmate For Assaulting Their Female Teacher In The FACE- And It’s EPIC!,['REAL']
527,Carson takes lead from Trump in new national poll,['FAKE']
528,"Hillary isn't winning over many pundits, even on the left",['REAL']
529,"Meteor, space junk, rocket? Mysterious flash hits Siberia",['REAL']
530,5 takeaways from the Republican debate,['REAL']
531,‘Why is it the first time I’m hearing about this?’ asks office wanker,['REAL']
532,"BREAKING: New Law Stops Hillary In Her Tracks, She Is Now Officially Ineligible To Run",['FAKE']
533,Lawmakers caught in battle between House ethics cops,['FAKE']
534,"New O'Keefe Video: Clinton Campaign, DNC Coordinated With Organizations To Incite Violence At Trump Events",['FAKE']
535,"We do not like trampolining, say hedgehogs",['REAL']
536,President Putin Asks US To Stop Provoking Russia,['REAL']
537,"Yes, There Is a Clinton Double Standard",['FAKE']
538,"Libertarian VP Candidate Gives Up, Will Focus on Preventing Trump Presidency",['FAKE']
539,“I’ve Always Been An Admirer Of Donald Trump” – Taoiseach,['FAKE']
540,Now waiting for the results | Opinion - Conservative,['REAL']
541,BrotherJohnF Silver Update: Fake Election,['FAKE']
542,"When They Asked Her What She Thinks of Hillary Clinton, They Never Expected Her to Say THIS!",['REAL']
543,'The only other option': Bernie Sanders backers turn to Green party's Jill Stein,['REAL']
544,"Trump, Clinton Head Into SC with Fierce Competition on Their Heels",['REAL']
545,Which Non-OPEC Producers Can Be Expected To Cut?,['REAL']
546,Trump Team Begins Making List Of Executive Orders To ‘Erase Obama’s Presidency’ On Day One,['FAKE']
547,Why Trump is a shocking GOP choice,['FAKE']
548,What The Trump Skeptics Got Wrong,['REAL']
549,Donald Trump: ‘We have to take back the heart of our country’,['FAKE']
550,Jeb Bush fights lonely battle defending Common Core,['FAKE']
551,Donald Trump can’t resist blaming Bill Clinton when his own sexism comes up,['REAL']
552,Hillary Clinton Jumps the Shark with ‘Trump’s Secret Russian Server’ Conspiracy Theory,['FAKE']
553,Will Clinton’s experience be a liability?,['FAKE']
554,"Obama outlines plan to keep 5,500 troops in Afghanistan",['REAL']
555,Biden backers to naysayers: Not so fast,['FAKE']
556,Clinton Enjoys Post-DNC Bounce - But Will it Last?,['REAL']
557,Alabama Prison Officials Retaliate Against Prison Strike Leader By Cutting Water To Cell,['FAKE']
